project	file	line	pattern	type	member	chars_saved	before	after
scala3-tests-pos	t7517.scala	17	P1	Box	split	4	val a: Box[Split] = Box.split(box)	val a: Box[Split] = .split(box)
scala3-tests-pos	t7517.scala	20	P1	Box	split	4	val a1: Box[Split] = Box.split[L,B](box)	val a1: Box[Split] = .split[L,B](box)
scala3-tests-pos	i20296.scala	13	P1	Foo	foo	4	def Test: Foo = Foo.foo()	def Test: Foo = .foo()
scala3-tests-pos	t2683.scala	5	P1	Class	forName	6	val c: Class[_ <: A] = Class.forName("B").asSubclass(classOf[A])	val c: Class[_ <: A] = .forName("B").asSubclass(classOf[A])
scala3-tests-pos	i2212.scala	18	P2	RoundingMode	HALF_EVEN	13	def foo(round: RoundingMode = RoundingMode.HALF_EVEN): Int = ???	def foo(round: RoundingMode = .HALF_EVEN): Int = ???
scala3-tests-pos	i14287.min.scala	6	P5	Foo	Bar	4	case Foo.Bar(Foo.Bar(x)) => Foo.Bar(x)	case .Bar(Foo.Bar(x)) => Foo.Bar(x)
scala3-tests-pos	i14218.http4s.scala	11	P2	Bar	empty	4	def apply[F[_]](bar: Bar[F] = Bar.empty): Foo[F]    = new Foo	def apply[F[_]](bar: Bar[F] = .empty): Foo[F]    = new Foo
scala3-tests-pos	i8344-1.scala	9	P5	Datatype	Tuple	9	case Datatype.Tuple(elems) => Datatype.Tuple(ht *: elems)	case .Tuple(elems) => Datatype.Tuple(ht *: elems)
scala3-tests-pos	multiversal.scala	22	P1	ClassTag	Boolean	9	val BooleanTag: ClassTag[Boolean]      = ClassTag.Boolean	val BooleanTag: ClassTag[Boolean]      = .Boolean
scala3-tests-pos	i6662.scala	18	P1	Opt	some	4	val x: Opt[String] = Opt.some("abc")	val x: Opt[String] = .some("abc")
scala3-tests-pos	i10295.scala	15	P1	X	foo	2	val x: X = X.foo()	val x: X = .foo()
scala3-tests-pos	i10295.scala	22	P1	m.X	foo	4	val x: m.X = m.X.foo()	val x: m.X = .foo()
scala3-tests-pos	i10295.scala	28	P1	X	foo	2	val x: X = X.foo()	val x: X = .foo()
scala3-tests-pos	i10295.scala	36	P1	X	foo	2	val x: X = X.foo()	val x: X = .foo()
scala3-tests-pos	i22137.scala	2	P2	Seq	empty	4	case Success(value: Value, issues: Seq[Failure] = Seq.empty) extends Parser[Value]	case Success(value: Value, issues: Seq[Failure] = .empty) extends Parser[Value]
scala3-tests-pos	FromString-cb-companion.scala	10	P1	N	plus	2	def add[N: {FromString, Numeric as num}](a: String, b: String): N =	def add[N: {FromString, Numeric as num}](a: String, b: String): N =
scala3-tests-pos	i19687.scala	11	P5	T	I	2	case T.I(Eq.Refl()) => 0	case .I(Eq.Refl()) => 0
scala3-tests-pos	i11078.scala	28	P5	Bar	Baz	4	case Bar.Baz(wrapper) => FooWrapper(wrapper.fooCreator.createFoo())	case .Baz(wrapper) => FooWrapper(wrapper.fooCreator.createFoo())
scala3-tests-pos	i9967.scala	4	P1	mutable.TreeMap	empty	16	val sortedMap: mutable.TreeMap[K, V] = mutable.TreeMap.empty[K, V](using o)	val sortedMap: mutable.TreeMap[K, V] = .empty[K, V](using o)
scala3-tests-pos	i21320b.scala	48	P1	ConfigMonoid	derive	13	implicit val monoid: ConfigMonoid[PublishOptions] = ConfigMonoid.derive	implicit val monoid: ConfigMonoid[PublishOptions] = .derive
scala3-tests-pos	i21320b.scala	73	P1	ConfigMonoid	derive	13	implicit val monoid: ConfigMonoid[PublishContextualOptions] = ConfigMonoid.derive // was crash	implicit val monoid: ConfigMonoid[PublishContextualOptions] = .derive // was crash
scala3-tests-pos	t5846.scala	8	P1	collection.SortedMap	empty	21	val empty: collection.SortedMap[String, String] = collection.SortedMap.empty[String, String]	val empty: collection.SortedMap[String, String] = .empty[String, String]
scala3-tests-pos	typeclass-encoding3b.scala	198	P1	Int	MinValue	4	val minimum: Int = Int.MinValue	val minimum: Int = .MinValue
scala3-tests-pos	i12708.scala	27	P1	Map	empty	4	val a: Map[Int, A] = Map.empty	val a: Map[Int, A] = .empty
scala3-tests-pos	i12708.scala	28	P1	Map	empty	4	val b: Map[Int, A] = Map.empty	val b: Map[Int, A] = .empty
scala3-tests-pos	t6146.scala	20	P5	Format	Integer	7	case Format.Integer => "Int"	case .Integer => "Int"
scala3-tests-pos	t6146.scala	22	P5	Format	Decimal	7	case Format.Decimal => "Dec"	case .Decimal => "Dec"
scala3-tests-pos	i16590.scala	6	P5	Tag	MyTuple	4	case Tag.MyTuple => println(a._1)	case .MyTuple => println(a._1)
scala3-tests-pos	chan.scala	9	P1	Ordering	Int	9	def ordering: Ordering[Int] = Ordering.Int	def ordering: Ordering[Int] = .Int
scala3-tests-pos	i16777.scala	20	P5	Free	FlatMapped	5	case Free.FlatMapped(sub2, cont2) => sub2.flatMap(a => cont2(a).flatMap(cont)).foldMap(transform)	case .FlatMapped(sub2, cont2) => sub2.flatMap(a => cont2(a).flatMap(cont)).foldMap(transform)
scala3-tests-pos	i14760.scala	5	P5	SUB	Refl	4	case SUB.Refl() =>	case .Refl() =>
scala3-tests-pos	t5816-noclash.scala	6	P1	Foo	apply	4	def referToPolyOverloadedApply[A]: Foo[A] = Foo.apply[A]("bla")	def referToPolyOverloadedApply[A]: Foo[A] = .apply[A]("bla")
scala3-tests-pos	i15595.scala	4	P2	Seq	empty	4	def convert[T <: Seq[_], U <: MatchResult[_]](fn: T => U)(implicit x: Seq[_] = Seq.empty): U = ???	def convert[T <: Seq[_], U <: MatchResult[_]](fn: T => U)(implicit x: Seq[_] = .empty): U = ???
scala3-tests-pos	t2712-5.scala	18	P1	F	map	2	def map[B](f: A => B): F[B] = F.map(f, fa)	def map[B](f: A => B): F[B] = .map(f, fa)
scala3-tests-pos	i7964.scala	7	P5	Nums	One	5	case Nums.One => "fff(one)"	case .One => "fff(one)"
scala3-tests-pos	t1279a.scala	15	P1	Stream	cons	7	def all2: Stream[M {type T <: self.T}] = Stream.cons(self: actualSelfType, next.all2)	def all2: Stream[M {type T <: self.T}] = .cons(self: actualSelfType, next.all2)
scala3-tests-pos	t1279a.scala	19	P1	Stream	cons	7	private def all3Impl(first: M {type T <: self.T}): Stream[M {type T <: self.T}] = Stream.cons(first, all3Impl(first.next))	private def all3Impl(first: M {type T <: self.T}): Stream[M {type T <: self.T}] = .cons(first, all3Impl(first.next))
scala3-tests-pos	t1279a.scala	27	P1	Stream	cons	7	def all4Impl[U](first: M {type T <: U}): Stream[M {type T <: U}] = Stream.cons(first, all4Impl[U](first.next))	def all4Impl[U](first: M {type T <: U}): Stream[M {type T <: U}] = .cons(first, all4Impl[U](first.next))
scala3-tests-pos	i24206.scala	3	P1	Option	empty	7	private var _sortedWith: Option[CompareFunction] = Option.empty	private var _sortedWith: Option[CompareFunction] = .empty
scala3-tests-pos	i20335.scala	4	P1	OffsetDateTime	now	15	val dateTime: OffsetDateTime = OffsetDateTime.now()	val dateTime: OffsetDateTime = .now()
scala3-tests-pos	i5773b.scala	12	P1	N	plus	2	extension (lhs: N) override def append(rhs: N): N = N.plus(lhs, rhs)	extension (lhs: N) override def append(rhs: N): N = .plus(lhs, rhs)
scala3-tests-pos	i13044.scala	52	P1	Schema	gen	7	implicit def typeSchema: Schema[A] = Schema.gen	implicit def typeSchema: Schema[A] = .gen
scala3-tests-pos	not-looping-implicit.scala	44	P1	Schema	gen	7	implicit lazy val inputValueSchema: Schema[InputValue] = Schema.gen	implicit lazy val inputValueSchema: Schema[InputValue] = .gen
scala3-tests-pos	class-gadt/inheritance.scala	12	P5	SUB	Refl	4	case SUB.Refl() => foo1	case .Refl() => foo1
scala3-tests-pos	class-gadt/nestedClass.scala	12	P5	Expr	IntExpr	5	case Expr.IntExpr(i) => i + 2	case .IntExpr(i) => i + 2
scala3-tests-pos	class-gadt/nestedClass.scala	13	P5	Expr	Other	5	case Expr.Other(v) => v	case .Other(v) => v
scala3-tests-pos	class-gadt/nestedClass.scala	23	P5	Expr	IntExpr	5	case Expr.IntExpr(i) => i + 2	case .IntExpr(i) => i + 2
scala3-tests-pos	class-gadt/nestedClass.scala	24	P5	Expr	Other	5	case Expr.Other(v) => v	case .Other(v) => v
scala3-tests-pos	class-gadt/nestedClass.scala	34	P5	Expr	IntExpr	5	case Expr.IntExpr(i) => i + 2	case .IntExpr(i) => i + 2
scala3-tests-pos	class-gadt/nestedClass.scala	35	P5	Expr	Other	5	case Expr.Other(v) => v	case .Other(v) => v
scala3-tests-pos	class-gadt/nestedClass.scala	44	P5	Expr	IntExpr	5	case Expr.IntExpr(i) => i + 2	case .IntExpr(i) => i + 2
scala3-tests-pos	class-gadt/nestedClass.scala	45	P5	Expr	Other	5	case Expr.Other(v) => v	case .Other(v) => v
scala3-tests-pos	class-gadt/nestedClass.scala	54	P5	Expr	IntExpr	5	case Expr.IntExpr(i) => i + 2	case .IntExpr(i) => i + 2
scala3-tests-pos	class-gadt/nestedClass.scala	55	P5	Expr	Other	5	case Expr.Other(v) => v	case .Other(v) => v
scala3-tests-pos	class-gadt/member.scala	8	P5	SUB	Refl	4	case SUB.Refl() => t + 2	case .Refl() => t + 2
scala3-tests-pos	class-gadt/basic.scala	10	P5	Expr	IntExpr	5	case Expr.IntExpr(i) => i + 2	case .IntExpr(i) => i + 2
scala3-tests-pos	class-gadt/basic.scala	11	P5	Expr	Other	5	case Expr.Other(v) => v	case .Other(v) => v
scala3-tests-pos	i15845/config/state/Config.scala	4	P2	Seq	empty	4	case class Config(simulations: Seq[(String, Any)] = Seq.empty)	case class Config(simulations: Seq[(String, Any)] = .empty)
scala3-tests-pos	suspend-strawman/generators.scala	43	P5	Tree	Leaf	5	case Tree.Leaf(x) => generate.produce(x)	case .Leaf(x) => generate.produce(x)
scala3-tests-pos	suspend-strawman/generators.scala	44	P5	Tree	Inner	5	case Tree.Inner(xs) => xs.foreach(recur)	case .Inner(xs) => xs.foreach(recur)
scala3-tests-pos	i24694/A_1.scala	10	P2	Eq	fromUniversalEquals	3	def same[A](expected: A, found: A)(using	def same[A](expected: A, found: A)(using
scala3-tests-pos	t10350/Bar.scala	5	P1	foo.Foo	create	8	def xxx(s: String): foo.Foo = foo.Foo.create(s)	def xxx(s: String): foo.Foo = .create(s)
scala3-tests-pos	toplevel-opaque/Test.scala	5	P1	T	g	2	val b: T[Int] = T.g(y)	val b: T[Int] = .g(y)
scala3-tests-run	i8903.scala	4	P2	Seq	empty	4	def createDirectoryIfNotExists(createParents: Boolean = false)(using attributes: Seq[String] = Seq.empty, linkOptions: Seq[String] = Seq.empty): Unit =	def createDirectoryIfNotExists(createParents: Boolean = false)(using attributes: Seq[String] = .empty, linkOptions: Seq[String] = Seq.empty): Unit =
scala3-tests-run	i8903.scala	4	P2	Seq	empty	4	def createDirectoryIfNotExists(createParents: Boolean = false)(using attributes: Seq[String] = Seq.empty, linkOptions: Seq[String] = Seq.empty): Unit =	def createDirectoryIfNotExists(createParents: Boolean = false)(using attributes: Seq[String] = .empty, linkOptions: Seq[String] = Seq.empty): Unit =
scala3-tests-run	t2027.scala	3	P1	LazyList	cons	9	def fibs: LazyList[Int] = LazyList.cons(0, LazyList.cons(1, fibs.zip(fibs.tail).map(p => p._1 + p._2)))	def fibs: LazyList[Int] = .cons(0, LazyList.cons(1, fibs.zip(fibs.tail).map(p => p._1 + p._2)))
scala3-tests-run	iq.scala	10	P1	Queue	empty	6	val q: Queue[Int] = Queue.empty	val q: Queue[Int] = .empty
scala3-tests-run	iq.scala	59	P1	Queue	empty	6	val q5c: Queue[Int] = Queue.empty.enqueue(List(0, 1, 2, 3, 4, 5, 6, 7, 8, 9))	val q5c: Queue[Int] = .empty.enqueue(List(0, 1, 2, 3, 4, 5, 6, 7, 8, 9))
scala3-tests-run	unapply.scala	99	P5	LazyList	cons	9	case LazyList.cons(hd, tl) => hd + sum(tl)	case .cons(hd, tl) => hd + sum(tl)
scala3-tests-run	Tuple-fromProduct.scala	6	P1	Tuple	fromProduct	6	val t: Tuple = Tuple.fromProduct(product)	val t: Tuple = .fromProduct(product)
scala3-tests-run	t5986.scala	19	P1	Ordering	fromLessThan	9	implicit val ordering: Ordering[Foo] = Ordering.fromLessThan[Foo] { (a, b) => a.name.compareTo(b.name) < 0 }	implicit val ordering: Ordering[Foo] = .fromLessThan[Foo] { (a, b) => a.name.compareTo(b.name) < 0 }
scala3-tests-run	i6710.scala	9	P1	Float	NaN	6	val f: Float = Float.NaN	val f: Float = .NaN
scala3-tests-run	i6710.scala	10	P1	Double	NaN	7	val d: Double = Double.NaN	val d: Double = .NaN
scala3-tests-run	t1323.scala	20	P1	LazyList	cons	9	def from(n: Int): LazyList[Int] = LazyList.cons(n, from(n + 1))	def from(n: Int): LazyList[Int] = .cons(n, from(n + 1))
scala3-tests-run	CollectionTests.scala	112	P1	View	fromIterator	5	def view: View[A] = View.fromIterator(iterator)	def view: View[A] = .fromIterator(iterator)
scala3-tests-run	CollectionTests.scala	161	P1	List	fromIterable	5	def fromIterable[B](c: Iterable[B]): List[B] = List.fromIterable(c)	def fromIterable[B](c: Iterable[B]): List[B] = .fromIterable(c)
scala3-tests-run	CollectionTests.scala	253	P1	ArrayBuffer	fromIterable	12	def fromIterable[B](it: Iterable[B]): ArrayBuffer[B] =	def fromIterable[B](it: Iterable[B]): ArrayBuffer[B] =
scala3-tests-run	CollectionTests.scala	318	P1	List	fromIterable	5	def fromIterable[B](coll: Iterable[B]): List[B] = List.fromIterable(coll)	def fromIterable[B](coll: Iterable[B]): List[B] = .fromIterable(coll)
scala3-tests-run	CollectionTests.scala	474	P1	Iterator	empty	9	private var myCurrent: Iterator[B] = Iterator.empty	private var myCurrent: Iterator[B] = .empty
scala3-tests-run	i21213.scala	8	P1	Foo	Bar	4	val bar: Foo = Foo.Bar()	val bar: Foo = .Bar()
scala3-tests-run	Course-2002-10.scala	11	P1	LazyList	cons	9	def addLazyList (s1: LazyList[Int], s2: LazyList[Int]): LazyList[Int] =	def addLazyList (s1: LazyList[Int], s2: LazyList[Int]): LazyList[Int] =
scala3-tests-run	Course-2002-10.scala	14	P1	LazyList	cons	9	val fib: LazyList[Int] =	val fib: LazyList[Int] =
scala3-tests-run	Course-2002-10.scala	31	P1	LazyList	cons	9	def partialSums(s: LazyList[Double]): LazyList[Double] =	def partialSums(s: LazyList[Double]): LazyList[Double] =
scala3-tests-run	Course-2002-10.scala	49	P1	LazyList	cons	9	def lnSummands(n: Double): LazyList[Double] =	def lnSummands(n: Double): LazyList[Double] =
scala3-tests-run	Course-2002-10.scala	56	P1	LazyList	cons	9	def piSummands(n: Double): LazyList[Double] =	def piSummands(n: Double): LazyList[Double] =
scala3-tests-run	arrays.scala	176	P1	Byte	MinValue	5	val b0: Byte    = Byte.MinValue;	val b0: Byte    = .MinValue;
scala3-tests-run	arrays.scala	178	P1	Byte	MaxValue	5	val b2: Byte    = Byte.MaxValue;	val b2: Byte    = .MaxValue;
scala3-tests-run	arrays.scala	180	P1	Short	MinValue	6	val s0: Short   = Short.MinValue;	val s0: Short   = .MinValue;
scala3-tests-run	arrays.scala	182	P1	Short	MaxValue	6	val s2: Short   = Short.MaxValue;	val s2: Short   = .MaxValue;
scala3-tests-run	arrays.scala	184	P1	Char	MinValue	5	val c0: Char    = Char.MinValue;	val c0: Char    = .MinValue;
scala3-tests-run	arrays.scala	186	P1	Char	MaxValue	5	val c2: Char    = Char.MaxValue;	val c2: Char    = .MaxValue;
scala3-tests-run	arrays.scala	188	P1	Int	MinValue	4	val i0: Int     = Int.MinValue;	val i0: Int     = .MinValue;
scala3-tests-run	arrays.scala	190	P1	Int	MinValue	4	val i2: Int     = Int.MinValue;	val i2: Int     = .MinValue;
scala3-tests-run	arrays.scala	192	P1	Long	MinValue	5	val l0: Long    = Long.MinValue;	val l0: Long    = .MinValue;
scala3-tests-run	arrays.scala	194	P1	Long	MaxValue	5	val l2: Long    = Long.MaxValue;	val l2: Long    = .MaxValue;
scala3-tests-run	arrays.scala	196	P1	Float	MinValue	6	val f0: Float   = Float.MinValue;	val f0: Float   = .MinValue;
scala3-tests-run	arrays.scala	198	P1	Float	MaxValue	6	val f2: Float   = Float.MaxValue;	val f2: Float   = .MaxValue;
scala3-tests-run	arrays.scala	200	P1	Double	MinValue	7	val d0: Double  = Double.MinValue;	val d0: Double  = .MinValue;
scala3-tests-run	arrays.scala	202	P1	Double	MaxValue	7	val d2: Double  = Double.MaxValue;	val d2: Double  = .MaxValue;
scala3-tests-run	typeclass-derivation1.scala	33	P1	Eq	derivedForProduct	3	implicit def NilEq[T]: Eq[Nil.type] = Eq.derivedForProduct	implicit def NilEq[T]: Eq[Nil.type] = .derivedForProduct
scala3-tests-run	i7843.scala	6	P1	scala.concurrent.ExecutionContext	global	34	implicit val ec: scala.concurrent.ExecutionContext = scala.concurrent.ExecutionContext.global	implicit val ec: scala.concurrent.ExecutionContext = .global
scala3-tests-run	i7843.scala	7	P1	Future	successful	7	val thunkFuture: Future[() => String] = Future.successful(() => throw new RuntimeException("Whoops"))	val thunkFuture: Future[() => String] = .successful(() => throw new RuntimeException("Whoops"))
scala3-tests-run	Tuple-fromArray.scala	7	P1	Tuple	fromArray	6	val t: Tuple = Tuple.fromArray(Array.tabulate(n)(elem))	val t: Tuple = .fromArray(Array.tabulate(n)(elem))
scala3-tests-run	fully-abstract-interface.scala	127	P5	Op	Puls	3	case Op.Puls() => x.eval + y.eval	case .Puls() => x.eval + y.eval
scala3-tests-run	fully-abstract-interface.scala	128	P5	Op	Mult	3	case Op.Mult() => x.eval * y.eval	case .Mult() => x.eval * y.eval
scala3-tests-run	t3326.scala	31	P1	SortedMap	empty	10	var m1: SortedMap[Int, String] = SortedMap.empty[Int, String](using order)	var m1: SortedMap[Int, String] = .empty[Int, String](using order)
scala3-tests-run	t3326.scala	32	P1	SortedMap	empty	10	var m2: SortedMap[Int, String] = SortedMap.empty[Int, String](using order)	var m2: SortedMap[Int, String] = .empty[Int, String](using order)
scala3-tests-run	t3326.scala	52	P1	SortedMap	empty	10	var m1: SortedMap[Int, String] = SortedMap.empty[Int, String](using order)	var m1: SortedMap[Int, String] = .empty[Int, String](using order)
scala3-tests-run	t3326.scala	53	P1	SortedMap	empty	10	var m2: SortedMap[Int, String] = SortedMap.empty[Int, String](using order)	var m2: SortedMap[Int, String] = .empty[Int, String](using order)
scala3-tests-run	i15913.scala	9	P2	Seq	empty	4	bootstrapActivation: Int = ???,	bootstrapActivation: Int = ???,
scala3-tests-run	i7960.scala	23	P1	A	a	2	val a: A = A.a	val a: A = .a
scala3-tests-run	fully-abstract-nat-2.scala	134	P1	ClassTag	Int	9	def natTag: ClassTag[Int] = ClassTag.Int	def natTag: ClassTag[Int] = .Int
scala3-tests-run	fully-abstract-nat-2.scala	135	P1	ClassTag	Int	9	def zeroTag: ClassTag[Int] = ClassTag.Int // will also match any Int that is non zero	def zeroTag: ClassTag[Int] = .Int // will also match any Int that is non zero
scala3-tests-run	fully-abstract-nat-2.scala	136	P1	ClassTag	Int	9	def succTag: ClassTag[Int] = ClassTag.Int // will also match 0	def succTag: ClassTag[Int] = .Int // will also match 0
scala3-tests-run	i24201a.scala	9	P4	Baz	E1	4	object Baz extends Foo[Baz](Baz.E1, arg2 = 3)	object Baz extends Foo[Baz](.E1, arg2 = 3)
scala3-tests-run	Course-2002-13.scala	220	P1	LazyList	empty	9	var solutions: LazyList[Subst] = LazyList.empty;	var solutions: LazyList[Subst] = .empty;
scala3-tests-run	quoted-sematics-1.scala	15	P1	Name	fresh	5	def fresh(): Name = Name.fresh(base)	def fresh(): Name = .fresh(base)
scala3-tests-run	quoted-sematics-1.scala	20	P1	collection.mutable.Map	empty	23	private val map: collection.mutable.Map[String, Int] = collection.mutable.Map.empty	private val map: collection.mutable.Map[String, Int] = .empty
scala3-tests-run	i7677.scala	3	P1	Double	NaN	7	val a: Double = Double.NaN	val a: Double = .NaN
scala3-tests-run	i7677.scala	9	P1	Float	NaN	6	val b: Float = Float.NaN	val b: Float = .NaN
scala3-tests-run	enum-in-trait.scala	11	P5	X	A	2	case X.A => ()	case .A => ()
scala3-tests-run	enum-in-trait.scala	12	P5	X	B	2	case X.B(n) => println(n)	case .B(n) => println(n)
scala3-tests-run	withIndex.scala	22	P1	LazyList	empty	9	val emptyStream: LazyList[String] = LazyList.empty	val emptyStream: LazyList[String] = .empty
scala3-tests-run	i13332intersection.scala	152	P1	Pickler	derived	8	implicit def tuple2pickler[T: Pickler, U: Pickler]: Pickler[(T, U)] = Pickler.derived	implicit def tuple2pickler[T: Pickler, U: Pickler]: Pickler[(T, U)] = .derived
scala3-tests-run	i19641.scala	16	P1	Result	Failure	7	val r : Result = Result.Failure((n) => DiagnosticSet(List(Diagnostic())))	val r : Result = .Failure((n) => DiagnosticSet(List(Diagnostic())))
scala3-tests-run	colltest5/CollectionStrawMan5_1.scala	105	P1	View	fromIterator	5	def view: View[A] = View.fromIterator(iterator)	def view: View[A] = .fromIterator(iterator)
scala3-tests-run	colltest5/CollectionStrawMan5_1.scala	154	P1	List	fromIterable	5	def fromIterable[B](c: Iterable[B]): List[B] = List.fromIterable(c)	def fromIterable[B](c: Iterable[B]): List[B] = .fromIterable(c)
scala3-tests-run	colltest5/CollectionStrawMan5_1.scala	246	P1	ArrayBuffer	fromIterable	12	def fromIterable[B](it: Iterable[B]): ArrayBuffer[B] =	def fromIterable[B](it: Iterable[B]): ArrayBuffer[B] =
scala3-tests-run	colltest5/CollectionStrawMan5_1.scala	311	P1	List	fromIterable	5	def fromIterable[B](coll: Iterable[B]): List[B] = List.fromIterable(coll)	def fromIterable[B](coll: Iterable[B]): List[B] = .fromIterable(coll)
scala3-tests-run	colltest5/CollectionStrawMan5_1.scala	467	P1	Iterator	empty	9	private var myCurrent: Iterator[B] = Iterator.empty	private var myCurrent: Iterator[B] = .empty
scala3-tests-run	colltest6/CollectionStrawMan6_1.scala	297	P1	View	fromIterator	5	def view: View[A] = View.fromIterator(iterator)	def view: View[A] = .fromIterator(iterator)
scala3-tests-run	colltest6/CollectionStrawMan6_1.scala	423	P1	List	fromIterable	5	def fromIterable[B](c: Iterable[B]): List[B] = List.fromIterable(c)	def fromIterable[B](c: Iterable[B]): List[B] = .fromIterable(c)
scala3-tests-run	colltest6/CollectionStrawMan6_1.scala	542	P1	ArrayBuffer	fromIterable	12	def fromIterable[B](it: Iterable[B]): ArrayBuffer[B] =	def fromIterable[B](it: Iterable[B]): ArrayBuffer[B] =
scala3-tests-run	colltest6/CollectionStrawMan6_1.scala	627	P1	LazyList	fromIterable	9	def fromIterable[B](c: Iterable[B]): LazyList[B] = LazyList.fromIterable(c)	def fromIterable[B](c: Iterable[B]): LazyList[B] = .fromIterable(c)
scala3-tests-run	colltest6/CollectionStrawMan6_1.scala	679	P1	List	fromIterable	5	def fromIterable[B](coll: Iterable[B]): List[B] = List.fromIterable(coll)	def fromIterable[B](coll: Iterable[B]): List[B] = .fromIterable(coll)
scala3-tests-run	colltest6/CollectionStrawMan6_1.scala	991	P1	Iterator	empty	9	private var myCurrent: Iterator[B] = Iterator.empty	private var myCurrent: Iterator[B] = .empty
scala3-tests-run	i12052/MirrorType.scala	5	P1	MirrorType	generic	11	implicit inline def autoMirrorType[T]: MirrorType[T] = MirrorType.generic	implicit inline def autoMirrorType[T]: MirrorType[T] = .generic
scala3-tests-run	lst/LstTest.scala	4	P1	Lst	Empty	4	val xs0: Lst[String] = Lst.Empty	val xs0: Lst[String] = .Empty
scala3-tests-run	lst/LstTest.scala	12	P1	Lst	Empty	4	val is0: Lst[Int] = Lst.Empty	val is0: Lst[Int] = .Empty
scala3-tests-neg	i19594.scala	25	P2	Compare	any	8	def h[A, B](a: A, b: B)(using c: Compare[A, B] = Compare.any, s: String) = ()	def h[A, B](a: A, b: B)(using c: Compare[A, B] = .any, s: String) = ()
scala3-tests-neg	i3470.scala	4	P1	Array	ofDim	6	def create: Array[T] = Array.ofDim(size) // error: No ClassTag available	def create: Array[T] = .ofDim(size) // error: No ClassTag available
scala3-tests-neg	opaque-bounds.scala	11	P1	Flag	make	5	val f: Flag = Flag.make("hello")	val f: Flag = .make("hello")
scala3-tests-neg	equality.scala	13	P1	CanEqual	derived	9	implicit def eqStr: CanEqual[Str, Str] = CanEqual.derived	implicit def eqStr: CanEqual[Str, Str] = .derived
scala3-tests-neg	equality.scala	14	P1	CanEqual	derived	9	implicit def eqNum: CanEqual[Num, Num] = CanEqual.derived	implicit def eqNum: CanEqual[Num, Num] = .derived
scala3-tests-neg	i8464.scala	10	P1	Term	Fun	5	val tExp: Term[Type, Kind] =  // error	val tExp: Term[Type, Kind] =  // error
scala3-tests-neg	EqualityStrawman1.scala	37	P1	CanEqual	derived	9	implicit def eqStr: CanEqual[Str] = CanEqual.derived	implicit def eqStr: CanEqual[Str] = .derived
scala3-tests-neg	creative-gadt-constraints.scala	14	P5	EQ	Refl	3	eq match { case EQ.Refl() => // a = b	eq match { case .Refl() => // a = b
scala3-tests-neg	creative-gadt-constraints.scala	25	P5	EQ	Refl	3	eq match { case EQ.Refl() => // a = b	eq match { case .Refl() => // a = b
scala3-tests-neg	creative-gadt-constraints.scala	36	P5	SUB	Refl	4	sub match { case SUB.Refl() => // b >: a	sub match { case .Refl() => // b >: a
scala3-tests-neg	creative-gadt-constraints.scala	47	P5	SUB	Refl	4	sub match { case SUB.Refl() => // b >: a	sub match { case .Refl() => // b >: a
scala3-tests-neg	creative-gadt-constraints.scala	57	P5	SUB	Refl	4	sub match { case SUB.Refl() => // C >: A | B	sub match { case .Refl() => // C >: A | B
scala3-tests-neg	creative-gadt-constraints.scala	58	P5	EQ	Refl	3	eqA match { case EQ.Refl() => // A = 5	eqA match { case .Refl() => // A = 5
scala3-tests-neg	creative-gadt-constraints.scala	59	P5	EQ	Refl	3	eqB match { case EQ.Refl() => // B = 6	eqB match { case .Refl() => // B = 6
scala3-tests-neg	creative-gadt-constraints.scala	59	P5	EQ	Refl	3	eqB match { case EQ.Refl() => // B = 6	eqB match { case .Refl() => // B = 6
scala3-tests-neg	i18545.scala	16	P1	IOLocal.IOLocalImpl	apply	20	def test: IOLocal.IOLocalImpl[Int] = // error	def test: IOLocal.IOLocalImpl[Int] = // error
scala3-tests-neg	overconstrained-abstract-type-gadt.scala	10	P5	Foo	StrStr	4	f match { case Foo.StrStr() =>	f match { case .StrStr() =>
scala3-tests-neg	t10035.scala	8	P1	Outer	this	6	def f(): Outer = Outer.this  // error: Outer is not an enclosing class	def f(): Outer = .this  // error: Outer is not an enclosing class
scala3-tests-neg	i5234b.scala	6	P1	NotGiven2	value	10	implicit def default[T]: NotGiven2[T] = NotGiven2.value.asInstanceOf[NotGiven2[T]]	implicit def default[T]: NotGiven2[T] = .value.asInstanceOf[NotGiven2[T]]
scala3-tests-neg	i5546.scala	11	P1	CanEqual	derived	9	implicit def eqM: CanEqual[Meters, Meters] = CanEqual.derived	implicit def eqM: CanEqual[Meters, Meters] = .derived
scala3-tests-neg	i5546.scala	15	P1	CanEqual	derived	9	implicit def eqF: CanEqual[Feet, Feet] = CanEqual.derived	implicit def eqF: CanEqual[Feet, Feet] = .derived
scala3-tests-neg	i14842.scala	6	P2	Dummy	empty	6	def as[T](using d: Dummy = Dummy.empty): Either[String, T] = ???	def as[T](using d: Dummy = .empty): Either[String, T] = ???
scala3-tests-neg	enums.scala	61	P1	Option	Some	7	val x: Option[Int] = Option.Some(1)	val x: Option[Int] = .Some(1)
scala3-tests-neg	enumsAccess.scala	66	P4	E5	this	3	case C5 extends E5[E5[_]](E5.this) // error: cannot be instantiated // error: conflicting base types // error: type mismatch	case C5 extends E5[E5[_]](.this) // error: cannot be instantiated // error: conflicting base types // error: type mismatch
scala3-tests-neg	unsound-union-object-gadt.scala	11	P5	Foo	Str	4	f match { case Foo.Str =>	f match { case .Str =>
